Directory: AdaboostLassoCV10
Liquid Phase - AdaboostLasso
Exp x Model,47.0%,39.249,3485.827,59.041,0.997
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
NIST x Model,6.0%,38.120,2747.727,52.419,0.997


Directory: GradientBoostingCVLOO
Liquid Phase - GradientBoosting
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,9.0%,39.423,10453.041,102.240,0.937
Exp x NIST,6.0%,25.674,11763.196,108.458,0.930
NIST x Model,8.0%,38.429,9782.535,98.907,0.940

Vapor Phase - GradientBoosting
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,14.0%,63.656,20933.526,144.684,0.519
Exp x NIST,21.0%,140.145,65033.991,255.018,-0.494
NIST x Model,47.0%,147.630,55377.406,235.324,-1.938

Supercritical Phase - GradientBoosting
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,47.0%,16.152,1399.825,37.414,0.999
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
NIST x Model,2.0%,14.617,471.024,21.703,1.000


Directory: HistGradientBoosting
Liquid Phase - HistGradientBoosting
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,18.0%,122.251,57687.521,240.182,0.655
Exp x Model,9.0%,53.368,14492.585,120.385,0.913
Exp x NIST,6.0%,25.674,11763.196,108.458,0.930
Exp x NIST,6.0%,25.674,11763.196,108.458,0.930
NIST x Model,15.0%,114.356,53758.660,231.859,0.672
NIST x Model,9.0%,52.543,13820.964,117.563,0.916

Vapor Phase - HistGradientBoosting
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,26.0%,124.940,42986.806,207.333,0.012
Exp x Model,15.0%,62.702,17621.918,132.748,0.595
Exp x NIST,21.0%,140.145,65033.991,255.018,-0.494
Exp x NIST,21.0%,140.145,65033.991,255.018,-0.494
NIST x Model,39.0%,124.981,41401.917,203.475,-1.196
NIST x Model,52.0%,160.189,60515.659,245.999,-2.210

Supercritical Phase - HistGradientBoosting
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,52.0%,64.680,11432.469,106.923,0.989
Exp x Model,49.0%,31.101,3356.128,57.932,0.997
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
NIST x Model,6.0%,62.677,10572.666,102.823,0.990
NIST x Model,4.0%,29.500,2439.752,49.394,0.998


Directory: LGBM_CV10
Liquid Phase - LGBM_CV10
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,19.0%,123.934,54546.445,233.552,0.674
Exp x NIST,6.0%,25.674,11763.196,108.458,0.930
NIST x Model,17.0%,116.529,50920.587,225.656,0.689

Vapor Phase - LGBM_CV10
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,25.0%,122.853,42903.123,207.131,0.014
Exp x NIST,21.0%,140.145,65033.991,255.018,-0.494
NIST x Model,39.0%,126.152,42376.236,205.855,-1.248

Supercritical Phase - LGBM_CV10
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,50.0%,72.011,13536.843,116.348,0.987
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
NIST x Model,8.0%,70.269,12819.215,113.222,0.987


Directory: LGBM_CVLOO
Liquid Phase - LGBM_LOO
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,10.0%,63.603,17066.082,130.637,0.898
Exp x NIST,6.0%,25.674,11763.196,108.458,0.930
NIST x Model,10.0%,61.464,15661.943,125.148,0.904

Vapor Phase - LGBM_LOO
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,16.0%,66.096,17211.954,131.194,0.605
Exp x NIST,21.0%,140.145,65033.991,255.018,-0.494
NIST x Model,51.0%,156.993,57419.107,239.623,-2.046

Supercritical Phase - LGBM_LOO
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,49.0%,37.222,3872.772,62.232,0.996
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
NIST x Model,4.0%,35.568,2969.646,54.494,0.997


Directory: NeuralNetworkCV10
Liquid Phase - NeuralNetwork
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,42.0%,498.978,5999079.956,2449.302,-34.876
Exp x NIST,6.0%,25.674,11763.196,108.458,0.930
NIST x Model,40.0%,493.877,5996560.431,2448.788,-35.616

Vapor Phase - NeuralNetwork
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,61.0%,287.583,116072.537,340.694,-1.667
Exp x NIST,21.0%,140.145,65033.991,255.018,-0.494
NIST x Model,46.0%,169.500,54515.876,233.486,-1.892

Supercritical Phase - NeuralNetwork
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,57.0%,155.561,54204.188,232.818,0.947
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
NIST x Model,13.0%,152.996,53229.257,230.715,0.947


Directory: NeuralNetworkCVLOO
Liquid Phase - NeuralNetwork
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,20.0%,105.446,29341.383,171.293,0.825
Exp x NIST,6.0%,25.674,11763.196,108.458,0.930
NIST x Model,19.0%,102.686,25974.797,161.167,0.841

Vapor Phase - NeuralNetwork
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,35.0%,152.145,36079.079,189.945,0.171
Exp x NIST,21.0%,140.145,65033.991,255.018,-0.494
NIST x Model,51.0%,162.526,39815.507,199.538,-1.112

Supercritical Phase - NeuralNetwork
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,58.0%,111.901,29691.146,172.311,0.971
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
NIST x Model,10.0%,109.695,28547.959,168.961,0.972


Directory: RandomForestCV10
Liquid Phase - RandomForest
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,16.0%,104.841,46811.729,216.360,0.720
Exp x NIST,6.0%,25.674,11763.196,108.458,0.930
NIST x Model,13.0%,96.433,43288.816,208.060,0.736

Vapor Phase - RandomForest
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,25.0%,122.462,47130.647,217.096,-0.083
Exp x NIST,21.0%,140.145,65033.991,255.018,-0.494
NIST x Model,39.0%,124.477,46349.659,215.290,-1.459

Supercritical Phase - RandomForest
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,47.0%,46.224,5845.148,76.454,0.994
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
NIST x Model,6.0%,44.762,5089.931,71.344,0.995


Directory: RandomForestCVLOO
Liquid Phase - RandomForest
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,8.0%,39.406,9515.947,97.550,0.943
Exp x NIST,6.0%,25.674,11763.196,108.458,0.930
NIST x Model,7.0%,37.786,8351.040,91.384,0.949

Vapor Phase - RandomForest
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,13.0%,58.005,19071.689,138.100,0.562
Exp x NIST,21.0%,140.145,65033.991,255.018,-0.494
NIST x Model,50.0%,153.574,59894.491,244.734,-2.177

Supercritical Phase - RandomForest
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,48.0%,25.350,2314.107,48.105,0.998
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
NIST x Model,3.0%,24.182,1399.375,37.408,0.999


