# Temperature (K)	Pressure (MPa)	Experimental(kg/m3)	NIST(kg/m3)	Model(kg/m3)
2.236469999999999914e+02	9.338900000000000645e+00	1.575448799999999778e+02	1.576189999999999998e+02	1.641190718325737521e+02
2.363979999999999961e+02	1.117670000000000030e+01	1.574454319999999825e+02	1.575620000000000118e+02	1.882715012763672462e+02
2.481469999999999914e+02	1.286739999999999995e+01	1.573652319999999918e+02	1.574869999999999948e+02	1.595262677208893365e+02
2.551630000000000109e+02	1.387490000000000023e+01	1.573058839999999918e+02	1.574360000000000070e+02	1.668218725254531023e+02
2.731669999999999732e+02	1.645039999999999836e+01	1.571759599999999750e+02	1.572909999999999968e+02	1.587908279074749487e+02
1.910320000000000107e+02	4.660700000000000287e+00	1.638598279999999932e+02	1.448750000000000000e+02	1.921317571854074515e+02
1.910399999999999920e+02	4.661800000000000388e+00	1.638133119999999963e+02	1.449449999999999932e+02	1.927882440175135912e+02
1.912290000000000134e+02	4.690000000000000391e+00	1.638133119999999963e+02	1.498249999999999886e+02	2.044631513385588732e+02
1.914279999999999973e+02	4.718799999999999883e+00	1.638133119999999963e+02	1.523110000000000070e+02	2.065582314191162823e+02
1.918199999999999932e+02	4.776200000000000223e+00	1.638133119999999963e+02	1.560000000000000000e+02	1.459337153837634844e+02
1.920759999999999934e+02	4.813100000000000378e+00	1.638133119999999963e+02	1.568849999999999909e+02	1.628526578079303420e+02
1.935219999999999914e+02	5.026299999999999990e+00	1.637924599999999771e+02	1.607779999999999916e+02	2.074283740564291350e+02
1.951579999999999870e+02	5.269999999999999574e+00	1.637828359999999464e+02	1.623280000000000030e+02	2.119949396602775096e+02
1.979259999999999877e+02	5.683600000000000207e+00	1.637619840000000124e+02	1.630910000000000082e+02	1.980689039130351432e+02
2.005749999999999886e+02	6.081400000000000361e+00	1.637427359999999794e+02	1.633770000000000095e+02	1.629393078056203024e+02
2.040370000000000061e+02	6.603600000000000136e+00	1.637122599999999863e+02	1.635569999999999879e+02	1.632650724507350333e+02
2.078549999999999898e+02	7.179899999999999949e+00	1.636833880000000079e+02	1.635589999999999975e+02	1.641931010234127939e+02
2.078549999999999898e+02	7.183300000000000018e+00	1.636833880000000079e+02	1.637309999999999945e+02	1.642391206117619333e+02
2.130440000000000111e+02	7.969100000000000072e+00	1.636432879999999841e+02	1.636719999999999970e+02	1.747618886415704367e+02
2.333859999999999957e+02	1.106879999999999953e+01	1.634828880000000026e+02	1.636200000000000045e+02	1.837577136858288043e+02
2.528870000000000005e+02	1.403870000000000040e+01	1.633337159999999812e+02	1.634739999999999895e+02	1.774068699638344810e+02
2.730160000000000196e+02	1.709250000000000114e+01	1.631733159999999714e+02	1.633160000000000025e+02	1.614861444625334173e+02
2.730579999999999927e+02	1.709669999999999845e+01	1.631733159999999714e+02	1.632959999999999923e+02	1.615034640958066348e+02
1.910320000000000107e+02	4.664299999999999891e+00	1.789775280000000066e+02	1.528129999999999882e+02	1.910565356317464136e+02
1.918480000000000132e+02	4.798300000000000232e+00	1.789149719999999775e+02	1.751109999999999900e+02	1.626273499805840572e+02
1.918729999999999905e+02	4.800900000000000389e+00	1.789149719999999775e+02	1.739950000000000045e+02	1.626148326927615528e+02
1.932479999999999905e+02	5.024799999999999933e+00	1.789053480000000036e+02	1.766839999999999975e+02	2.081930199999519289e+02
1.951100000000000136e+02	5.333999999999999631e+00	1.788957239999999729e+02	1.778400000000000034e+02	2.130609377483865785e+02
1.973000000000000114e+02	5.699200000000000266e+00	1.788716639999999813e+02	1.780680000000000121e+02	2.062701655598043544e+02
1.992160000000000082e+02	6.022800000000000153e+00	1.788556239999999775e+02	1.783429999999999893e+02	1.625794361280963471e+02
2.009010000000000105e+02	6.309199999999999697e+00	1.788460000000000036e+02	1.785149999999999864e+02	1.786367721936091755e+02
2.030639999999999930e+02	6.678200000000000358e+00	1.788251479999999844e+02	1.786200000000000045e+02	1.767008353525036739e+02
2.075639999999999930e+02	7.451600000000000001e+00	1.787850479999999891e+02	1.787259999999999991e+02	1.770970019851320956e+02
2.131970000000000027e+02	8.426600000000000534e+00	1.787353239999999914e+02	1.787450000000000045e+02	1.789836176311336828e+02
2.132040000000000077e+02	8.428200000000000358e+00	1.787353239999999914e+02	1.787570000000000050e+02	1.788677080943616318e+02
2.132119999999999891e+02	8.429299999999999571e+00	1.787353239999999914e+02	1.787479999999999905e+02	1.785744474551308940e+02
2.231839999999999975e+02	1.016600000000000037e+01	1.786454999999999984e+02	1.787079999999999984e+02	1.728009715794743784e+02
2.331610000000000014e+02	1.191220000000000034e+01	1.785652999999999793e+02	1.786750000000000114e+02	1.796922734317205368e+02
2.431370000000000005e+02	1.366009999999999991e+01	1.784754759999999578e+02	1.786140000000000043e+02	1.772835092853556773e+02
2.531529999999999916e+02	1.541230000000000011e+01	1.783952759999999955e+02	1.785169999999999959e+02	1.677148069394922061e+02
2.631240000000000236e+02	1.715540000000000020e+01	1.783054520000000025e+02	1.784300000000000068e+02	1.702131222022235875e+02
2.730919999999999845e+02	1.889770000000000039e+01	1.782252519999999834e+02	1.783679999999999950e+02	1.769373684704085861e+02
2.731499999999999773e+02	1.889270000000000138e+01	1.782252519999999834e+02	1.782479999999999905e+02	1.769077484656785373e+02
1.910320000000000107e+02	4.670099999999999696e+00	1.887362640000000056e+02	1.724720000000000084e+02	1.709792647337710036e+02
1.924979999999999905e+02	4.929499999999999993e+00	1.886705000000000041e+02	1.869960000000000093e+02	1.753014763918383210e+02
1.958400000000000034e+02	5.525599999999999845e+00	1.886416279999999972e+02	1.880749999999999886e+02	1.791036116601523247e+02
1.981819999999999879e+02	5.951100000000000279e+00	1.886207759999999496e+02	1.883069999999999879e+02	1.511319009880782005e+02
2.034339999999999975e+02	6.919200000000000017e+00	1.885710520000000088e+02	1.884939999999999998e+02	1.776227426343904483e+02
2.120339999999999918e+02	8.530799999999999272e+00	1.884908519999999896e+02	1.884900000000000091e+02	1.907058064761308174e+02
2.120349999999999966e+02	8.531000000000000583e+00	1.884908519999999896e+02	1.884900000000000091e+02	1.907084613229322656e+02
2.226320000000000050e+02	1.054069999999999929e+01	1.883914039999999943e+02	1.884389999999999930e+02	1.652287925239114657e+02
2.334019999999999868e+02	1.259559999999999924e+01	1.883015800000000013e+02	1.883799999999999955e+02	1.806291804138133443e+02
2.334029999999999916e+02	1.259730000000000061e+01	1.883015800000000013e+02	1.884010000000000105e+02	1.806463398552327533e+02
2.370329999999999870e+02	1.329219999999999935e+01	1.882614800000000059e+02	1.883899999999999864e+02	1.730495655092659888e+02
2.370339999999999918e+02	1.329199999999999982e+01	1.882614800000000059e+02	1.883839999999999861e+02	1.730517691976029369e+02
2.433779999999999859e+02	1.450530000000000008e+01	1.882005279999999914e+02	1.883360000000000127e+02	1.914770285880836411e+02
2.433810000000000002e+02	1.450500000000000078e+01	1.882005279999999914e+02	1.883259999999999934e+02	1.914762850231344373e+02
2.532839999999999918e+02	1.639870000000000161e+01	1.881219319999999868e+02	1.882439999999999998e+02	1.695465926553513611e+02
2.634490000000000123e+02	1.834019999999999939e+01	1.880208800000000053e+02	1.881519999999999868e+02	1.906620581981732414e+02
2.683000000000000114e+02	1.926829999999999998e+01	1.879807800000000100e+02	1.881289999999999907e+02	1.883260983768032872e+02
2.683000000000000114e+02	1.926780000000000115e+01	1.879807800000000100e+02	1.881260000000000048e+02	1.883248689320167557e+02
2.726940000000000168e+02	2.010500000000000043e+01	1.879406799999999862e+02	1.880840000000000032e+02	1.856314678201622996e+02
2.726949999999999932e+02	2.010490000000000066e+01	1.879406799999999862e+02	1.880809999999999889e+02	1.856314841818408183e+02
2.726979999999999791e+02	2.010460000000000136e+01	1.879406799999999862e+02	1.880749999999999886e+02	1.856315189563969739e+02
1.910320000000000107e+02	4.724700000000000344e+00	2.063947000000000003e+02	2.042189999999999941e+02	1.690641335345358414e+02
1.914540000000000077e+02	4.809700000000000308e+00	2.031241440000000011e+02	2.046779999999999973e+02	1.616635891470662330e+02
1.923969999999999914e+02	4.996900000000000119e+00	2.063225199999999973e+02	2.046819999999999879e+02	1.878088087450106514e+02
1.965049999999999955e+02	5.852100000000000080e+00	2.030744200000000035e+02	2.058350000000000080e+02	1.941799749755547566e+02
2.035730000000000075e+02	7.364200000000000301e+00	2.062134479999999996e+02	2.060649999999999977e+02	1.977398233352550676e+02
2.092949999999999875e+02	8.611000000000000654e+00	2.061524960000000135e+02	2.060529999999999973e+02	2.091688475778880445e+02
2.186220000000000141e+02	1.066820000000000057e+01	2.060626719999999921e+02	2.060130000000000052e+02	1.931700252510296423e+02
2.281030000000000086e+02	1.277549999999999919e+01	2.059632239999999967e+02	2.059499999999999886e+02	1.927056842677091595e+02
2.385500000000000114e+02	1.510929999999999929e+01	2.058621719999999868e+02	2.058979999999999961e+02	1.938314457039003003e+02
2.459199999999999875e+02	1.675459999999999994e+01	2.025755760000000123e+02	2.058199999999999932e+02	1.852102092441665206e+02
2.529720000000000084e+02	1.833470000000000155e+01	2.057129999999999939e+02	2.057909999999999968e+02	2.073098946479914275e+02
2.601080000000000041e+02	1.992999999999999972e+01	2.056424240000000054e+02	2.057340000000000089e+02	2.047832546705325854e+02
2.673120000000000118e+02	2.153729999999999833e+01	2.023654520000000048e+02	2.056639999999999873e+02	1.922631814418495537e+02
2.741510000000000105e+02	2.305760000000000076e+01	2.055028759999999863e+02	2.055790000000000077e+02	1.948476358007092699e+02
1.910749999999999886e+02	4.861500000000000377e+00	2.205451879999999960e+02	2.201069999999999993e+02	1.689201013852401729e+02
1.928919999999999959e+02	5.281699999999999839e+00	2.204938600000000122e+02	2.202090000000000032e+02	1.549466160640970998e+02
1.950480000000000018e+02	5.789299999999999891e+00	2.205066919999999868e+02	2.202870000000000061e+02	1.676077364736322863e+02
1.950649999999999977e+02	5.792799999999999727e+00	2.205066919999999868e+02	2.202620000000000005e+02	1.675823432378033431e+02
1.970999999999999943e+02	6.278699999999999726e+00	2.204858399999999961e+02	2.203100000000000023e+02	1.683257252031961855e+02
2.030099999999999909e+02	6.981200000000000294e+00	2.204553640000000030e+02	1.954230000000000018e+02	1.820253853673746960e+02
2.033220000000000027e+02	7.790399999999999991e+00	2.204152640000000076e+02	2.203220000000000027e+02	2.114014087497909031e+02
2.071970000000000027e+02	8.743900000000000006e+00	2.203767679999999984e+02	2.202649999999999864e+02	2.100141395929497037e+02
2.133230000000000075e+02	1.027059999999999995e+01	2.203061920000000100e+02	2.202779999999999916e+02	2.069843215730626582e+02
2.227920000000000016e+02	1.264320000000000022e+01	2.202067439999999863e+02	2.201670000000000016e+02	2.031636320959902378e+02
2.278460000000000036e+02	1.391740000000000066e+01	2.201554160000000024e+02	2.201330000000000098e+02	2.078764695557856896e+02
2.332719999999999914e+02	1.528839999999999932e+01	2.200960680000000025e+02	2.200949999999999989e+02	2.258803223021151041e+02
2.385060000000000002e+02	1.661090000000000089e+01	2.200367200000000025e+02	2.200430000000000064e+02	2.101382023625825184e+02
2.429850000000000136e+02	1.774289999999999878e+01	2.199853919999999903e+02	2.199950000000000045e+02	2.246715740708008582e+02
2.487659999999999911e+02	1.920260000000000034e+01	2.199260439999999903e+02	2.199240000000000066e+02	2.109833942203541994e+02
2.531109999999999900e+02	2.030049999999999955e+01	2.198859439999999950e+02	2.198789999999999907e+02	2.241181741777751597e+02
2.583140000000000214e+02	2.161449999999999960e+01	2.198265959999999950e+02	2.198249999999999886e+02	2.101200665095534816e+02
2.629320000000000164e+02	2.278109999999999857e+01	2.197768719999999973e+02	2.197860000000000014e+02	2.236021923151276098e+02
2.678190000000000168e+02	2.401170000000000115e+01	2.196934640000000059e+02	2.197290000000000134e+02	2.208330428951104523e+02
2.678860000000000241e+02	2.402659999999999840e+01	2.196934640000000059e+02	2.197170000000000130e+02	2.208248063601759270e+02
2.731530000000000200e+02	2.535510000000000019e+01	2.196661960000000136e+02	2.196779999999999973e+02	2.072923595818350577e+02
1.914530000000000030e+02	5.378599999999999604e+00	2.400867200000000139e+02	2.397829999999999870e+02	1.853723285386775501e+02
1.948040000000000020e+02	6.325599999999999667e+00	2.400466199999999901e+02	2.397659999999999911e+02	2.015244400369053608e+02
1.996109999999999900e+02	7.710399999999999920e+00	2.399872719999999902e+02	2.397709999999999866e+02	2.148286969051574999e+02
2.030540000000000020e+02	8.713499999999999801e+00	2.399471719999999948e+02	2.397479999999999905e+02	2.310189121426998327e+02
2.076270000000000095e+02	1.005739999999999945e+01	2.398974479999999971e+02	2.397230000000000132e+02	2.271926012109006763e+02
2.129350000000000023e+02	1.162650000000000006e+01	2.398364960000000110e+02	2.396699999999999875e+02	2.269438595112769121e+02
2.213600000000000136e+02	1.413100000000000023e+01	2.397370479999999873e+02	2.395769999999999982e+02	2.429241253135631098e+02
2.286370000000000005e+02	1.630160000000000053e+01	2.396472239999999942e+02	2.394919999999999902e+02	2.377236983648091950e+02
2.365989999999999895e+02	1.868009999999999948e+01	2.395574000000000012e+02	2.394010000000000105e+02	2.261951478632122416e+02
2.450860000000000127e+02	2.121399999999999864e+01	2.394242680000000121e+02	2.392949999999999875e+02	2.437731922796145057e+02
2.330680000000000121e+02	2.359680000000000177e+01	2.393568999999999960e+02	2.710659999999999741e+02	2.737079727929116757e+02
2.608360000000000127e+02	2.590360000000000085e+01	2.392670760000000030e+02	2.390920000000000130e+02	2.353077256853397614e+02
2.688240000000000123e+02	2.827159999999999940e+01	2.391772520000000100e+02	2.389819999999999993e+02	2.328288323077106554e+02
2.751539999999999964e+02	3.014720000000000155e+01	2.390970519999999908e+02	2.389149999999999920e+02	2.342857082191299298e+02
1.944190000000000111e+02	7.750899999999999679e+00	2.648845600000000218e+02	2.642200000000000273e+02	2.623549389515285384e+02
1.984199999999999875e+02	9.196300000000000807e+00	2.648348359999999388e+02	2.641480000000000246e+02	2.614756982545097230e+02
2.010440000000000111e+02	1.016380000000000017e+01	2.647947360000000572e+02	2.642320000000000277e+02	2.548343930018318417e+02
2.077700000000000102e+02	1.261730000000000018e+01	2.647017040000000065e+02	2.640869999999999891e+02	2.649231846849107797e+02
2.136659999999999968e+02	1.478819999999999979e+01	2.646247119999999882e+02	2.640450000000000159e+02	2.589244578762716174e+02
2.223930000000000007e+02	1.818240000000000123e+01	2.645044120000000021e+02	2.649180000000000064e+02	2.601801799354792024e+02
2.328120000000000118e+02	2.183500000000000085e+01	2.643744879999999853e+02	2.637839999999999918e+02	2.597282599629864421e+02
2.412949999999999875e+02	2.495779999999999887e+01	2.642654160000000161e+02	2.636990000000000123e+02	2.610829803732897858e+02
2.545310000000000059e+02	2.980270000000000152e+01	2.640953920000000039e+02	2.635280000000000200e+02	2.623689429333995804e+02
2.618260000000000218e+02	3.245940000000000225e+01	2.639959440000000086e+02	2.634309999999999832e+02	2.606948525488440964e+02
2.678829999999999814e+02	3.465840000000000032e+01	2.639157440000000179e+02	2.633530000000000086e+02	2.556052300949738481e+02
2.729809999999999945e+02	3.649969999999999715e+01	2.638451680000000010e+02	2.632760000000000105e+02	2.622131940859819679e+02
1.963839999999999861e+02	1.046010000000000062e+01	2.814458599999999819e+02	2.807210000000000036e+02	2.774295222789685340e+02
2.005370000000000061e+02	1.222439999999999927e+01	2.814169880000000035e+02	2.807149999999999750e+02	2.771925088857137780e+02
2.088220000000000027e+02	1.574259999999999948e+01	2.813079159999999774e+02	2.806190000000000282e+02	2.751714650565846227e+02
2.170440000000000111e+02	1.922759999999999891e+01	2.811876159999999913e+02	2.804780000000000086e+02	2.803406060877691175e+02
2.250219999999999914e+02	2.259710000000000107e+01	2.810769399999999223e+02	2.803179999999999836e+02	2.860323462227184450e+02
2.330790000000000077e+02	2.599630000000000152e+01	2.809566399999999362e+02	2.801859999999999786e+02	2.850335662479997154e+02
2.409960000000000093e+02	2.932229999999999848e+01	2.808475680000000239e+02	2.800550000000000068e+02	2.830255588598595295e+02
2.507350000000000136e+02	3.339209999999999923e+01	2.807080199999999195e+02	2.798940000000000055e+02	2.733943955703394408e+02
2.586460000000000150e+02	3.665979999999999706e+01	2.805973440000000210e+02	2.797110000000000127e+02	2.730933359772934637e+02
2.667500000000000000e+02	1.000919999999999987e+01	2.756762719999999831e+02	9.504609999999999559e+01	9.826124957379639113e+01
2.743029999999999973e+02	1.311359999999999992e+01	2.755655960000000277e+02	1.225999999999999943e+02	1.215726617136137548e+02
1.936299999999999955e+02	1.173029999999999973e+01	2.963999519999999848e+02	2.952959999999999923e+02	2.886198670528736443e+02
1.986670000000000016e+02	1.415579999999999927e+01	2.963197519999999940e+02	2.952250000000000227e+02	2.963831934291889070e+02
2.031560000000000059e+02	1.631609999999999872e+01	2.962507800000000202e+02	2.951530000000000200e+02	2.968075066920879408e+02
2.082139999999999986e+02	1.875110000000000099e+01	2.961802039999999465e+02	2.950819999999999936e+02	2.958323450925107636e+02
2.124240000000000066e+02	2.076940000000000097e+01	2.961096279999999865e+02	2.950009999999999764e+02	2.961430680239184881e+02
2.187580000000000098e+02	2.380489999999999995e+01	2.960198040000000219e+02	2.949019999999999868e+02	2.942877958988366345e+02
2.237419999999999902e+02	2.618669999999999831e+01	2.959396039999999743e+02	2.948249999999999886e+02	2.940690949084541899e+02
2.291349999999999909e+02	2.874849999999999994e+01	2.958610080000000266e+02	2.947200000000000273e+02	2.965454167570626396e+02
2.333950000000000102e+02	3.076829999999999998e+01	2.958000559999999837e+02	2.946449999999999818e+02	2.932550554365550965e+02
2.376069999999999993e+02	3.275959999999999894e+01	2.957407079999999837e+02	2.945720000000000027e+02	2.889620923824875263e+02
2.430550000000000068e+02	3.532520000000000238e+01	2.956508840000000191e+02	2.944769999999999754e+02	2.912296085969516639e+02
2.480389999999999873e+02	3.765870000000000317e+01	2.955803080000000023e+02	2.943799999999999955e+02	2.978221995528633101e+02
2.531260000000000048e+02	4.003479999999999706e+01	2.955001080000000115e+02	2.942909999999999968e+02	2.982055874492325529e+02
2.632830000000000155e+02	4.475249999999999773e+01	2.953509359999999333e+02	2.941200000000000045e+02	2.910786665667505986e+02
2.729270000000000209e+02	4.918399999999999750e+01	2.952113879999999426e+02	2.939370000000000118e+02	2.930872422967966031e+02
1.960889999999999986e+02	1.943100000000000094e+01	3.203492760000000317e+02	3.189089999999999918e+02	3.197017163605854648e+02
2.041810000000000116e+02	2.417849999999999966e+01	3.202081239999999980e+02	3.187370000000000232e+02	3.195325137525784953e+02
2.115250000000000057e+02	2.846290000000000120e+01	3.200894279999999412e+02	3.185919999999999845e+02	3.192195745870341739e+02
2.190629999999999882e+02	3.282529999999999859e+01	3.199595039999999813e+02	3.184329999999999927e+02	3.186710963106980898e+02
2.271049999999999898e+02	3.743410000000000082e+01	3.198295800000000213e+02	3.182450000000000045e+02	3.221854160958641273e+02
2.353000000000000114e+02	4.210009999999999764e+01	3.196996560000000045e+02	3.180740000000000123e+02	3.107549065035350395e+02
2.441740000000000066e+02	4.708910000000000196e+01	3.195488799999999969e+02	3.178580000000000041e+02	3.087903130188643104e+02
2.538280000000000030e+02	5.248590000000000089e+01	3.193884800000000155e+02	3.176659999999999968e+02	3.209285921485173390e+02
2.593430000000000177e+02	5.554410000000000025e+01	3.193884800000000155e+02	3.175570000000000164e+02	3.170394239425216369e+02
2.677330000000000041e+02	6.010529999999999973e+01	3.191591079999999465e+02	3.173059999999999832e+02	3.182924159420464321e+02
2.744889999999999759e+02	6.381250000000000000e+01	3.190500359999999205e+02	3.172029999999999745e+02	3.114581532389552194e+02
1.973149999999999977e+02	2.843870000000000076e+01	3.398202319999999759e+02	3.380880000000000223e+02	3.390018628900447197e+02
2.041690000000000111e+02	3.312689999999999912e+01	3.396678519999999821e+02	3.379429999999999836e+02	3.351335156221375655e+02
2.126440000000000055e+02	3.885759999999999792e+01	3.395491559999999822e+02	3.377450000000000045e+02	3.375897636865505547e+02
2.284300000000000068e+02	4.934640000000000271e+01	3.392604360000000270e+02	3.373489999999999895e+02	3.368717955210721584e+02
2.357779999999999916e+02	5.415500000000000114e+01	3.386493119999999521e+02	3.371669999999999732e+02	3.378618373135178103e+02
2.473600000000000136e+02	6.165200000000000102e+01	3.389300119999999197e+02	3.368960000000000150e+02	3.349018142841974850e+02
2.529919999999999902e+02	6.523109999999999786e+01	3.387824439999999413e+02	3.367320000000000277e+02	3.374183606264182345e+02
1.967909999999999968e+02	3.963920000000000243e+01	3.589302879999999050e+02	3.571229999999999905e+02	3.510612787912259591e+02
2.043660000000000139e+02	4.559190000000000254e+01	3.587811159999999404e+02	3.569169999999999732e+02	3.534770980329850545e+02
2.112549999999999955e+02	5.094030000000000058e+01	3.586511919999999236e+02	3.567259999999999991e+02	3.580828237006672907e+02
2.182930000000000064e+02	5.635159999999999769e+01	3.585212680000000205e+02	3.565419999999999732e+02	3.556661419299541649e+02
2.282849999999999966e+02	6.240749999999999886e+01	3.578796679999999242e+02	3.545400000000000205e+02	3.546016316754636932e+02
2.344199999999999875e+02	6.850320000000000675e+01	3.582116960000000176e+02	3.560919999999999845e+02	3.550422892222538280e+02
3.981600000000000250e+02	4.867600000000000371e+00	2.405999999999999872e+01	2.406139999999999901e+01	4.627255239794186537e+01
2.981419999999999959e+02	4.580400000000000027e+00	3.207999999999999829e+01	3.208140000000000214e+01	4.305393335271178046e+01
3.031429999999999723e+02	4.675300000000000011e+00	3.207999999999999829e+01	3.208270000000000266e+01	4.539956171860590217e+01
3.231399999999999864e+02	5.052999999999999936e+00	3.207999999999999829e+01	3.208220000000000027e+01	4.044872601669207768e+01
3.481429999999999723e+02	5.522199999999999775e+00	3.207999999999999829e+01	3.207520000000000238e+01	4.523136335632347738e+01
3.731499999999999773e+02	5.991999999999999993e+00	3.207999999999999829e+01	3.208220000000000027e+01	3.457494499440721825e+01
3.981600000000000250e+02	6.458199999999999719e+00	3.207999999999999829e+01	3.207679999999999865e+01	4.520387092881821189e+01
2.731499999999999773e+02	5.013899999999999579e+00	4.010000000000000142e+01	4.010179999999999723e+01	4.100285629019012390e+01
2.981419999999999959e+02	5.626299999999999635e+00	4.010000000000000142e+01	4.010009999999999764e+01	4.104630027245632107e+01
3.031429999999999723e+02	5.748499999999999943e+00	4.010000000000000142e+01	4.010150000000000148e+01	4.017079711737211056e+01
3.231399999999999864e+02	5.234300000000000175e+00	4.010000000000000142e+01	3.330089999999999861e+01	3.429047186241465539e+01
3.481429999999999723e+02	6.839000000000000412e+00	4.010000000000000142e+01	4.009510000000000218e+01	4.117457539551502776e+01
3.731499999999999773e+02	7.442400000000000126e+00	4.010000000000000142e+01	4.010000000000000142e+01	3.511277425815231368e+01
3.981600000000000250e+02	8.041100000000000136e+00	4.010000000000000142e+01	4.009080000000000155e+01	3.482792642925913640e+01
2.731499999999999773e+02	5.884199999999999875e+00	4.811999999999999744e+01	4.811659999999999826e+01	4.698524600297606924e+01
2.981419999999999959e+02	6.641499999999999737e+00	4.811999999999999744e+01	4.811740000000000350e+01	4.796660019630590455e+01
3.031429999999999723e+02	6.793999999999999595e+00	4.811999999999999744e+01	4.813100000000000023e+01	4.455590367242083971e+01
