 ======== AdaboostLassoCV10 ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,17.0%,2.663,78.612,8.866,-0.023
Exp x NIST,2.0%,0.870,78.004,8.832,-0.016
NIST x Model,19.0%,2.146,11.986,3.462,-0.235

 ======== RandomForestCV10 ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,6.0%,1.377,80.471,8.971,-0.048
Exp x NIST,2.0%,0.870,78.004,8.832,-0.016
NIST x Model,5.0%,0.628,6.840,2.615,0.295

 ======== RandomForestCVLOO ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,4.0%,0.979,46.560,6.824,0.394
Exp x NIST,2.0%,0.870,78.004,8.832,-0.016
NIST x Model,15.0%,1.031,46.327,6.806,-3.772

 ======== XGBCV10 ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,9.0%,1.801,80.574,8.976,-0.049
Exp x NIST,2.0%,0.870,78.004,8.832,-0.016
NIST x Model,9.0%,1.090,7.704,2.776,0.206

 ======== XGBCVLOO ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,9.0%,1.499,59.811,7.734,0.221
Exp x NIST,2.0%,0.870,78.004,8.832,-0.016
NIST x Model,16.0%,1.267,23.936,4.892,-1.466

