# Temperature (K)	Pressure (MPa)	Experimental(m3/kg)	NIST(m3/kg)	Model(m3/kg)
1.249170000000000016e+02	1.251900000000000013e+01	2.403555346760199909e-03	2.406870000000000190e-03	2.554032718762755394e-03
1.249170000000000016e+02	1.686289999999999978e+01	2.382047555673799926e-03	2.384100000000000108e-03	2.539725042879581451e-03
1.249170000000000016e+02	2.179850000000000065e+01	2.359161280040799821e-03	2.360559999999999829e-03	2.528604818508028984e-03
1.249170000000000016e+02	2.736380000000000123e+01	2.335283880751500007e-03	2.336470000000000213e-03	2.511839149519801140e-03
1.309869999999999948e+02	1.502499999999999947e+00	2.535097820906899793e-03	2.538219999999999886e-03	4.611813463270664215e-03
1.309869999999999948e+02	4.624600000000000044e+00	2.530601014400499834e-03	2.511890000000000130e-03	3.376567503437399864e-03
1.309869999999999948e+02	7.934400000000000119e+00	2.480795984627200135e-03	2.486830000000000204e-03	2.937148557975888252e-03
1.309869999999999948e+02	1.151999999999999957e+01	2.459102083071899956e-03	2.462329999999999987e-03	2.872195560485124588e-03
1.309869999999999948e+02	1.577360000000000007e+01	2.436974336106199901e-03	2.436129999999999893e-03	2.848856383934617043e-03
1.309869999999999948e+02	2.007140000000000057e+01	2.414090929013699982e-03	2.412200000000000195e-03	2.833445789292454720e-03
1.309869999999999948e+02	2.493059999999999832e+01	2.389772256520099943e-03	2.387629999999999961e-03	2.828505821526050568e-03
1.309869999999999948e+02	3.028740000000000165e+01	2.364592620369300197e-03	2.363060000000000160e-03	2.819129731506109238e-03
1.343280000000000030e+02	6.891000000000000458e-01	2.576747151295199784e-03	2.583139999999999829e-03	2.588004805147647858e-03
1.343280000000000030e+02	2.712299999999999933e+00	2.557110322955100188e-03	2.563100000000000014e-03	3.119864501059055328e-03
1.343280000000000030e+02	5.783100000000000129e+00	2.529861652086799924e-03	2.535599999999999833e-03	2.833281178027391434e-03
1.343280000000000030e+02	9.129599999999999937e+00	2.503489137846300148e-03	2.508810000000000207e-03	2.719087759032845497e-03
1.343280000000000030e+02	1.278260000000000041e+01	2.478557159305400191e-03	2.482569999999999916e-03	2.675967058166861534e-03
1.343280000000000030e+02	1.662549999999999883e+01	2.453923681147700091e-03	2.457669999999999907e-03	2.662912942469120026e-03
1.343280000000000030e+02	2.094660000000000011e+01	2.429301637774900196e-03	2.432329999999999909e-03	2.650890965014696121e-03
1.343280000000000030e+02	2.576780000000000115e+01	2.404111461415699928e-03	2.406750000000000035e-03	2.634022152051329613e-03
1.343280000000000030e+02	3.102899999999999991e+01	2.377995264574299904e-03	2.381470000000000115e-03	2.634195378050208092e-03
1.390610000000000070e+02	1.252399999999999958e+00	2.626741760940699919e-03	2.633889999999999842e-03	2.793233375996351242e-03
1.390610000000000070e+02	3.825400000000000134e+00	2.598127157705599870e-03	2.604920000000000152e-03	2.824434312060475349e-03
1.390610000000000070e+02	7.489999999999999991e-01	2.569641974250499832e-03	2.639990000000000045e-03	2.622634172439575195e-03
1.390610000000000070e+02	9.876099999999999213e+00	2.542209938625300016e-03	2.547950000000000215e-03	2.698427531868219376e-03
1.390610000000000070e+02	1.323000000000000043e+01	2.515895401990799786e-03	2.521219999999999798e-03	2.664489671587944031e-03
1.390610000000000070e+02	1.690009999999999835e+01	2.490458257468900014e-03	2.494890000000000042e-03	2.655889838933944702e-03
1.390610000000000070e+02	2.096620000000000061e+01	2.464838244398599894e-03	2.468559999999999852e-03	2.639309037476778030e-03
1.393609999999999900e+02	2.549690000000000012e+01	2.439405865723099937e-03	2.444270000000000123e-03	2.619151026010513306e-03
1.390610000000000070e+02	3.060000000000000142e+01	2.412092145972199835e-03	2.415140000000000082e-03	2.623712643980979919e-03
1.455560000000000116e+02	1.299600000000000088e+00	2.712407314872100194e-03	2.720690000000000001e-03	3.127105068415403366e-03
1.455560000000000116e+02	3.527600000000000069e+00	2.680050538892200188e-03	2.688380000000000197e-03	2.789483638480305672e-03
1.455560000000000116e+02	6.036800000000000388e+00	2.648940521801999848e-03	2.656459999999999811e-03	2.815455896779894829e-03
1.455560000000000116e+02	8.736100000000000421e+00	2.617895729966999898e-03	2.626129999999999957e-03	2.715727780014276505e-03
1.455560000000000116e+02	1.171860000000000035e+01	2.588655336032500039e-03	2.596359999999999814e-03	2.669604727998375893e-03
1.455560000000000116e+02	1.491310000000000002e+01	2.560102974305100004e-03	2.567879999999999815e-03	2.652951981872320175e-03
1.455560000000000116e+02	1.840180000000000149e+01	2.532235304785199984e-03	2.539950000000000020e-03	2.648967085406184196e-03
1.455560000000000116e+02	2.225829999999999842e+01	2.504172928726599787e-03	2.512180000000000142e-03	2.636376535519957542e-03
1.455560000000000116e+02	2.658909999999999840e+01	2.475997825638100169e-03	2.484099999999999937e-03	2.621578052639961243e-03
1.455560000000000116e+02	3.145810000000000173e+01	2.447690264495999950e-03	2.455689999999999956e-03	2.621680730953812599e-03
1.507500000000000000e+02	3.102100000000000080e+00	2.756675214601900150e-03	2.768290000000000074e-03	2.764485543593764305e-03
1.507500000000000000e+02	5.188500000000000334e+00	2.747260838086800112e-03	2.734700000000000065e-03	2.817589091137051582e-03
1.507500000000000000e+02	7.511499999999999844e+00	2.691144918971899794e-03	2.701900000000000135e-03	2.735550748184323311e-03
1.507500000000000000e+02	1.003919999999999924e+01	2.660039324106099924e-03	2.670399999999999857e-03	2.696870127692818642e-03
1.507500000000000000e+02	1.280710000000000015e+01	2.630609913747999906e-03	2.639760000000000110e-03	2.660222817212343216e-03
1.507500000000000000e+02	1.574540000000000006e+01	2.601683414049600195e-03	2.610690000000000146e-03	2.651645103469491005e-03
1.507500000000000000e+02	1.900000000000000000e+01	2.573566743621099814e-03	2.581809999999999921e-03	2.644096035510301590e-03
1.507500000000000000e+02	2.261370000000000147e+01	2.544949612644399964e-03	2.552979999999999833e-03	2.635839162394404411e-03
1.507500000000000000e+02	2.664049999999999940e+01	2.516585987772000047e-03	2.524090000000000101e-03	2.620930317789316177e-03
1.507500000000000000e+02	3.098620000000000019e+01	2.488033157639700076e-03	2.495990000000000014e-03	2.621044171974062920e-03
1.582379999999999995e+02	2.289499999999999869e+00	2.895444860665200189e-03	2.915360000000000087e-03	6.076544523239135742e-03
1.582379999999999995e+02	3.962699999999999889e+00	2.855356513475299906e-03	2.874020000000000134e-03	2.869308926165103912e-03
1.582379999999999995e+02	5.895100000000000229e+00	2.816274021930199965e-03	2.833340000000000164e-03	2.814153907820582390e-03
1.582379999999999995e+02	8.025100000000000122e+00	2.778618433347999905e-03	2.794769999999999806e-03	2.733462024480104446e-03
1.582379999999999995e+02	1.038979999999999926e+01	2.742897478183300031e-03	2.757599999999999808e-03	2.688573440536856651e-03
1.582379999999999995e+02	1.293580000000000041e+01	2.708600981482099830e-03	2.722570000000000112e-03	2.662081969901919365e-03
1.582379999999999995e+02	1.576249999999999929e+01	2.675622281246600124e-03	2.688269999999999983e-03	2.653517993167042732e-03
1.582379999999999995e+02	1.890800000000000125e+01	2.643515449201200036e-03	2.654510000000000116e-03	2.647334942594170570e-03
1.582379999999999995e+02	2.236240000000000094e+01	2.611601024248999797e-03	2.621599999999999972e-03	2.637448720633983612e-03
1.582379999999999995e+02	2.617229999999999990e+01	2.579487101388200018e-03	2.589259999999999912e-03	2.623953623697161674e-03
1.582379999999999995e+02	3.045909999999999940e+01	2.547695197985800058e-03	2.556810000000000072e-03	2.624108223244547844e-03
1.583160000000000025e+02	3.055600000000000094e+00	3.046572205948699930e-03	2.897069999999999854e-03	2.752867760136723518e-03
1.588160000000000025e+02	4.220100000000000406e+00	3.002496599942800198e-03	2.878400000000000142e-03	3.100183326750993729e-03
1.588160000000000025e+02	5.626900000000000013e+00	2.959973205848899849e-03	2.847989999999999897e-03	2.816449152305722237e-03
1.588160000000000025e+02	7.146099999999999675e+00	2.919143121733900215e-03	2.818689999999999998e-03	2.765157260000705719e-03
1.658160000000000025e+02	8.763899999999999579e+00	2.879557132406100010e-03	2.896580000000000162e-03	4.517118912190198898e-03
1.658160000000000025e+02	1.062759999999999927e+01	2.842144260967200114e-03	2.858999999999999996e-03	4.476625006645917892e-03
1.658160000000000025e+02	1.254840000000000089e+01	2.805855254255200121e-03	2.824870000000000159e-03	4.452654626220464706e-03
1.658160000000000025e+02	1.467079999999999984e+01	2.770702880329599903e-03	2.791350000000000168e-03	4.439707845449447632e-03
1.658160000000000025e+02	1.696349999999999980e+01	2.736912930807799960e-03	2.759039999999999930e-03	4.438945092260837555e-03
1.658160000000000025e+02	1.949030000000000129e+01	2.703620618437999924e-03	2.727149999999999800e-03	4.424515180289745331e-03
1.658160000000000025e+02	2.524309999999999832e+01	2.638347001729600058e-03	2.665369999999999805e-03	4.412196576595306396e-03
1.658160000000000025e+02	2.888589999999999947e+01	2.606981582185999898e-03	2.632049999999999928e-03	4.412878304719924927e-03
1.710200000000000102e+02	3.051200000000000134e+00	3.203608298350099984e-03	3.210269999999999877e-03	2.852764911949634552e-03
1.710200000000000102e+02	3.962000000000000188e+00	3.155419107940799980e-03	3.160300000000000002e-03	2.999262418597936630e-03
1.710200000000000102e+02	4.988100000000000200e+00	3.106675353096599850e-03	3.113279999999999954e-03	2.969560213387012482e-03
1.710200000000000102e+02	6.185599999999999987e+00	3.059970239219000042e-03	3.066950000000000145e-03	2.948983572423458099e-03
1.710200000000000102e+02	7.531600000000000072e+00	3.015027693994100019e-03	3.022599999999999853e-03	2.884268295019865036e-03
1.710200000000000102e+02	9.017300000000000537e+00	2.971570321106199990e-03	2.980500000000000076e-03	2.863845555111765862e-03
1.710200000000000102e+02	1.062930000000000064e+01	2.930490763544400020e-03	2.940809999999999865e-03	2.831648802384734154e-03
1.710200000000000102e+02	1.240799999999999947e+01	2.891268783460099970e-03	2.902459999999999936e-03	2.814997220411896706e-03
1.710200000000000102e+02	1.428589999999999982e+01	2.853748885439800174e-03	2.866720000000000119e-03	2.806629054248332977e-03
1.710200000000000102e+02	1.636619999999999919e+01	2.817521326635900100e-03	2.831569999999999834e-03	2.801099792122840881e-03
1.713199999999999932e+02	1.863009999999999877e+01	2.781730307463500026e-03	2.801070000000000122e-03	2.796003594994544983e-03
1.710200000000000102e+02	2.108320000000000149e+01	2.747636178371700138e-03	2.764449999999999893e-03	2.784967422485351562e-03
1.710200000000000102e+02	2.381680000000000064e+01	2.713339904463700058e-03	2.731439999999999910e-03	2.785207005217671394e-03
1.710200000000000102e+02	2.680020000000000024e+01	2.679486128578900152e-03	2.699089999999999909e-03	2.772801555693149567e-03
1.710200000000000102e+02	3.008079999999999998e+01	2.634945992302400054e-03	2.667099999999999940e-03	2.772801322862505913e-03
1.728120000000000118e+02	2.691800000000000193e+00	3.298003536409600204e-03	3.301029999999999937e-03	3.318790113553404808e-03
1.728120000000000118e+02	3.417600000000000193e+00	3.244201240086800209e-03	3.248340000000000168e-03	2.913706935942173004e-03
1.728120000000000118e+02	4.311099999999999710e+00	3.190084462079799919e-03	3.195229999999999859e-03	3.236954798921942711e-03
1.723120000000000118e+02	5.364099999999999646e+00	3.138217347686299893e-03	3.130449999999999899e-03	2.959873760119080544e-03
1.728120000000000118e+02	6.553200000000000358e+00	3.088285191723100145e-03	3.094700000000000142e-03	2.936280099675059319e-03
1.728120000000000118e+02	7.894300000000000317e+00	3.026135436579700019e-03	3.048079999999999887e-03	2.889527706429362297e-03
1.728120000000000118e+02	9.395599999999999952e+00	3.024579243220000026e-03	3.003440000000000016e-03	2.848673844709992409e-03
1.728120000000000118e+02	1.103110000000000035e+01	2.952417783933299934e-03	2.961440000000000079e-03	2.833281178027391434e-03
1.728120000000000118e+02	1.239559999999999995e+01	2.911345726241099888e-03	2.930419999999999987e-03	2.818503184244036674e-03
1.728120000000000118e+02	1.487289999999999957e+01	2.871387498773600097e-03	2.881190000000000053e-03	2.804753603413701057e-03
1.723120000000000118e+02	1.694579999999999842e+01	2.832974637193899897e-03	2.838919999999999985e-03	2.796618733555078506e-03
1.728120000000000118e+02	1.933980000000000032e+01	2.795513290624899918e-03	2.808670000000000090e-03	2.789737656712532043e-03
1.728120000000000118e+02	2.190909999999999869e+01	2.758602456244099981e-03	2.773639999999999960e-03	2.790519269183278084e-03
1.728120000000000118e+02	2.474940000000000140e+01	2.722499067707400203e-03	2.739080000000000074e-03	2.784236334264278412e-03
1.723120000000000118e+02	2.791570000000000107e+01	2.686842056192900209e-03	2.699930000000000125e-03	2.776790643110871315e-03
1.728120000000000118e+02	3.134309999999999974e+01	2.651746006093900088e-03	2.671279999999999835e-03	2.776971552520990372e-03
1.795260000000000105e+02	3.828800000000000203e+00	3.492394974672699982e-03	3.503650000000000080e-03	2.961084246635437012e-03
1.795260000000000105e+02	4.391399999999999970e+00	3.428497404373699858e-03	3.438969999999999961e-03	3.246736712753772736e-03
1.795260000000000105e+02	5.037499999999999645e+00	3.366895989094900125e-03	3.379340000000000208e-03	2.994729671627283096e-03
1.795260000000000105e+02	5.836700000000000443e+00	3.308732991772300128e-03	3.319279999999999974e-03	3.001607954502105713e-03
1.795260000000000105e+02	6.735199999999999854e+00	3.252613273102899789e-03	3.263659999999999825e-03	2.965890103951096535e-03
1.795260000000000105e+02	7.761300000000000310e+00	3.199563753560199803e-03	3.210540000000000008e-03	2.927872585132718086e-03
1.795260000000000105e+02	8.912300000000000111e+00	3.148439502407499990e-03	3.160169999999999906e-03	2.906809560954570770e-03
1.795260000000000105e+02	1.022269999999999968e+01	3.100001971601199901e-03	3.111270000000000181e-03	2.870406256988644600e-03
1.795260000000000105e+02	1.165569999999999951e+01	3.053361199854599979e-03	3.065280000000000088e-03	2.856468781828880310e-03
1.795260000000000105e+02	1.322230000000000061e+01	3.008480497368700053e-03	3.021649999999999857e-03	2.854454098269343376e-03
1.795260000000000105e+02	1.496049999999999969e+01	2.965591135729400002e-03	2.979359999999999908e-03	2.843315713107585907e-03
1.795260000000000105e+02	1.665439999999999898e+01	2.924195461131600011e-03	2.942929999999999852e-03	2.843086142092943192e-03
1.795260000000000105e+02	1.894450000000000145e+01	2.883912852352499973e-03	2.899479999999999853e-03	2.840828150510787964e-03
1.795260000000000105e+02	2.124790000000000134e+01	2.844634139314500005e-03	2.861020000000000143e-03	2.831720048561692238e-03
1.795260000000000105e+02	2.375590000000000046e+01	2.806234145689100005e-03	2.823809999999999949e-03	2.831961028277873993e-03
1.795260000000000105e+02	2.650590000000000046e+01	2.768697219978800018e-03	2.787439999999999970e-03	2.816412830725312233e-03
1.795260000000000105e+02	2.951849999999999952e+01	2.792858375145999827e-03	2.751840000000000189e-03	2.815957413986325264e-03
1.832210000000000036e+02	5.325800000000000090e+00	3.819451298237600163e-03	3.514359999999999793e-03	3.080330556258559227e-03
1.882210000000000036e+02	5.703400000000000247e+00	3.741651141558300156e-03	3.749810000000000122e-03	3.084689378738403320e-03
1.882210000000000036e+02	6.138600000000000279e+00	3.666957207019999870e-03	3.675470000000000126e-03	3.083458170294761658e-03
1.882210000000000036e+02	6.663199999999999790e+00	3.595643276978300034e-03	3.603449999999999796e-03	3.046958241611719131e-03
1.882210000000000036e+02	7.274899999999999700e+00	3.651664615697000106e-03	3.535190000000000120e-03	3.022355260327458382e-03
1.882210000000000036e+02	7.965099999999999625e+00	3.462909208864500040e-03	3.471699999999999873e-03	3.004200989380478859e-03
1.882210000000000036e+02	8.767899999999999139e+00	3.401059400073699977e-03	3.410139999999999873e-03	2.998881973326206207e-03
1.832210000000000036e+02	8.843899999999999650e+00	3.395576330083899860e-03	3.256320000000000048e-03	2.994895912706851959e-03
1.882210000000000036e+02	9.742499999999999716e+00	3.336784057443700161e-03	3.347720000000000209e-03	2.970805857330560684e-03
1.882210000000000036e+02	1.079550000000000054e+01	3.281115086699700183e-03	3.290949999999999952e-03	2.957919379696249962e-03
1.882210000000000036e+02	1.195120000000000005e+01	3.227740972134299918e-03	3.237789999999999939e-03	2.952662296593189240e-03
1.332210000000000036e+02	1.313429999999999964e+01	3.176124084307500005e-03	2.470749999999999856e-03	2.660527126863598824e-03
1.332210000000000036e+02	1.450609999999999999e+01	3.126743550372200042e-03	2.461889999999999998e-03	2.657406497746706009e-03
1.882210000000000036e+02	1.614610000000000056e+01	3.078555715534999921e-03	3.093600000000000169e-03	2.936925971880555153e-03
1.882210000000000036e+02	1.785129999999999839e+01	3.034856160625000118e-03	3.048719999999999989e-03	2.932282164692878723e-03
1.882210000000000036e+02	1.972060000000000102e+01	2.990585588717300201e-03	3.005439999999999848e-03	2.922319108620285988e-03
1.882210000000000036e+02	2.177890000000000015e+01	2.947755270801600148e-03	2.963359999999999952e-03	2.922727726399898529e-03
1.882210000000000036e+02	2.432590000000000074e+01	2.905795808496400116e-03	2.917560000000000032e-03	2.921699313446879387e-03
1.382210000000000036e+02	2.649840000000000018e+01	2.865330136862700126e-03	2.430530000000000190e-03	2.645753789693117142e-03
1.882210000000000036e+02	2.917439999999999856e+01	2.826808903850999786e-03	2.844429999999999788e-03	2.913374686613678932e-03
1.112300000000000040e+02	2.869999999999999929e+01	2.233788361383600134e-03	2.248659999999999982e-03	2.510503865778446198e-03
1.112300000000000040e+02	4.020000000000000284e+01	2.202615110295499945e-03	2.214480000000000007e-03	2.510646125301718712e-03
1.112300000000000040e+02	5.189999999999999858e+01	2.170197778109800128e-03	2.184000000000000177e-03	2.510805381461977959e-03
1.112300000000000040e+02	7.259999999999999432e+01	2.123437999007899996e-03	2.137829999999999852e-03	2.511055208742618561e-03
1.211899999999999977e+02	2.180000000000000071e+01	2.332915713425599922e-03	2.335429999999999885e-03	2.522346563637256622e-03
1.211899999999999977e+02	3.350000000000000000e+01	2.286784176638900160e-03	2.290309999999999829e-03	2.510232618078589439e-03
1.211899999999999977e+02	7.459999999999999432e+01	2.173943686632299858e-03	2.175850000000000006e-03	2.511032857000827789e-03
1.211899999999999977e+02	9.420000000000000284e+01	2.134042796145400097e-03	2.135230000000000114e-03	2.511242870241403580e-03
1.211899999999999977e+02	1.144000000000000057e+02	2.099129281174099988e-03	2.099100000000000011e-03	2.511430066078901291e-03
1.317899999999999920e+02	4.650000000000000000e+01	2.296132840212100189e-03	2.304850000000000215e-03	2.557216910645365715e-03
1.317899999999999920e+02	6.070000000000000284e+01	2.250625962097500214e-03	2.259719999999999784e-03	2.557961503043770790e-03
1.317899999999999920e+02	7.459999999999999432e+01	2.212589688429300160e-03	2.221970000000000195e-03	2.561211353167891502e-03
1.317899999999999920e+02	8.920000000000000284e+01	2.179552569417399915e-03	2.187380000000000053e-03	2.571878023445606232e-03
1.317899999999999920e+02	1.047999999999999972e+02	2.147132513117200152e-03	2.154800000000000118e-03	2.578257117420434952e-03
1.438199999999999932e+02	4.829999999999999716e+01	2.360349207433899785e-03	2.365550000000000118e-03	2.620387356728315353e-03
1.438199999999999932e+02	7.050000000000000000e+01	2.284287303183699797e-03	2.288329999999999878e-03	2.620949875563383102e-03
1.433199999999999932e+02	9.679999999999999716e+01	2.215711516416700184e-03	2.216360000000000118e-03	2.621256746351718903e-03
1.569600000000000080e+02	4.950000000000000000e+01	2.442023981906200208e-03	2.437649999999999973e-03	2.620157320052385330e-03
1.569600000000000080e+02	6.170000000000000284e+01	2.383413539171199899e-03	2.384779999999999973e-03	2.620595274493098259e-03
1.569600000000000080e+02	7.690000000000000568e+01	2.331049038922000140e-03	2.330179999999999838e-03	2.621967811137437820e-03
1.569600000000000080e+02	9.509999999999999432e+01	2.277711028696800116e-03	2.276100000000000085e-03	2.622250467538833618e-03
1.676100000000000136e+02	4.150039999999999907e+01	2.548653385341599891e-03	2.551859999999999979e-03	2.791376784443855286e-03
1.676100000000000136e+02	5.500000000000000000e+01	2.467579630990800101e-03	2.474870000000000108e-03	2.790779341012239456e-03
1.676100000000000136e+02	7.509999999999999432e+01	2.385282918883999993e-03	2.387830000000000074e-03	2.795144682750105858e-03
1.676100000000000136e+02	9.359999999999999432e+01	2.322945468093199923e-03	2.325390000000000096e-03	2.798092784360051155e-03
