 ======== AdaboostLassoCV10 ========
Liquid Phase - AdaboostLasso
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,6.0%,0.000,0.000,0.002,0.008
Exp x NIST,1.0%,0.000,0.000,0.002,0.079
NIST x Model,6.0%,0.000,0.000,0.001,-0.373

Vapor Phase - RandomForest
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,14.0%,0.013,0.002,0.046,0.987
Exp x NIST,12.0%,0.001,0.000,0.009,0.999
NIST x Model,8.0%,0.012,0.002,0.046,0.987

Supercritical Phase - RandomForest
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,4.0%,0.000,0.000,0.001,0.965
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,3.0%,0.000,0.000,0.001,0.982


 ======== XGBCV10 ========
Liquid Phase - XGB
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,15.0%,0.001,0.000,0.002,-0.067
Exp x NIST,1.0%,0.000,0.000,0.002,0.079
NIST x Model,15.0%,0.000,0.000,0.001,-0.564

Vapor Phase - XGB
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,193.0%,0.149,0.193,0.439,-0.154
Exp x NIST,12.0%,0.001,0.000,0.009,0.999
NIST x Model,101.0%,0.148,0.191,0.437,-0.143

Supercritical Phase - XGB
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,43.0%,0.003,0.000,0.004,0.557
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,43.0%,0.003,0.000,0.004,0.563


 ======== XGBCVLOO ========
Liquid Phase - XGB
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,12.0%,0.000,0.000,0.002,0.057
Exp x NIST,1.0%,0.000,0.000,0.002,0.079
NIST x Model,12.0%,0.000,0.000,0.001,-0.057

Vapor Phase - XGB
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,170.0%,0.061,0.028,0.167,0.833
Exp x NIST,12.0%,0.001,0.000,0.009,0.999
NIST x Model,82.0%,0.060,0.026,0.161,0.845

Supercritical Phase - XGB
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,35.0%,0.002,0.000,0.003,0.701
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,34.0%,0.002,0.000,0.003,0.708


