 ======== AdaboostLassoCV10 ========
Exp x NIST,5145114807847795.0%,0.590,0.364,0.603,0.875
NIST x Model,260.0%,0.558,0.394,0.628,0.868

 ======== RandomForestCV10 ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,7550715971002.0%,0.085,0.100,0.316,0.965
Exp x NIST,5145114807847795.0%,0.590,0.364,0.603,0.875
NIST x Model,262.0%,0.559,0.316,0.562,0.894

 ======== RandomForestCVLOO ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,3598659003162.0%,0.059,0.059,0.242,0.980
Exp x NIST,5145114807847795.0%,0.590,0.364,0.603,0.875
NIST x Model,262.0%,0.562,0.320,0.566,0.893

 ======== XGBCV10 ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,334108698025279.0%,0.308,0.275,0.524,0.905
Exp x NIST,5145114807847795.0%,0.590,0.364,0.603,0.875
NIST x Model,267.0%,0.523,0.343,0.586,0.885

 ======== XGBCVLOO ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,283268126213326.0%,0.090,0.024,0.154,0.992
Exp x NIST,5145114807847795.0%,0.590,0.364,0.603,0.875
NIST x Model,277.0%,0.568,0.338,0.581,0.887

